subject,verb,score,modality,test,trial_order,session,type,cloze,wmc,prod_pre,rec_pre
105,grow,0,SCMC,priming1,2,session1,non-prime,17,52,0,5
105,buy,0,SCMC,priming1,4,session1,non-prime,17,52,0,5
105,use,0,SCMC,priming1,6,session1,non-prime,17,52,0,5
105,sing,0,SCMC,priming1,7,session1,prime,17,52,0,5
105,burn,0,SCMC,priming1,10,session1,non-prime,17,52,0,5
105,need,0,SCMC,priming1,14,session1,non-prime,17,52,0,5
105,cut,0,SCMC,priming1,15,session1,prime,17,52,0,5
105,push,0,SCMC,priming1,16,session1,non-prime,17,52,0,5
105,boil,0,SCMC,priming1,17,session1,prime,17,52,0,5
105,read,0,SCMC,priming1,18,session1,non-prime,17,52,0,5
105,send,0,SCMC,priming1,20,session1,non-prime,17,52,0,5
105,watch,0,SCMC,priming1,21,session1,prime,17,52,0,5
105,wear,0,SCMC,priming1,22,session1,non-prime,17,52,0,5
105,shake,0,SCMC,priming1,24,session1,non-prime,17,52,0,5
105,turn,0,SCMC,priming1,28,session1,non-prime,17,52,0,5
105,show,0,SCMC,priming1,32,session1,non-prime,17,52,0,5
105,bring,0,SCMC,priming2,2,session2,non-prime,17,52,0,5
105,catch,0,SCMC,priming2,6,session2,non-prime,17,52,0,5
105,polish,0,SCMC,priming2,8,session2,non-prime,17,52,0,5
105,drive,0,SCMC,priming2,10,session2,non-prime,17,52,0,5
105,peel,0,SCMC,priming2,12,session2,non-prime,17,52,0,5
105,lift,0,SCMC,priming2,14,session2,non-prime,17,52,0,5
105,fly,0,SCMC,priming2,16,session2,non-prime,17,52,0,5
105,wash,0,SCMC,priming2,17,session2,prime,17,52,0,5
105,drink,0,SCMC,priming2,18,session2,non-prime,17,52,0,5
105,decorate,0,SCMC,priming2,20,session2,non-prime,17,52,0,5
105,cross,0,SCMC,priming2,22,session2,non-prime,17,52,0,5
105,move,0,SCMC,priming2,24,session2,non-prime,17,52,0,5
105,rake,0,SCMC,priming2,26,session2,non-prime,17,52,0,5
105,have,0,SCMC,priming2,27,session2,prime,17,52,0,5
105,hit,0,SCMC,priming2,28,session2,non-prime,17,52,0,5
105,raise,0,SCMC,priming2,30,session2,non-prime,17,52,0,5
105,park,0,SCMC,priming2,31,session2,prime,17,52,0,5
105,fill,0,SCMC,priming2,35,session2,prime,17,52,0,5
105,display,0,SCMC,priming1,3,session1,prime,17,52,0,5
105,brush,0,SCMC,priming1,8,session1,non-prime,17,52,0,5
105,organize,0,SCMC,priming1,9,session1,prime,17,52,0,5
105,stack,0,SCMC,priming1,11,session1,prime,17,52,0,5
105,pet,0,SCMC,priming1,12,session1,non-prime,17,52,0,5
105,toast,0,SCMC,priming1,13,session1,prime,17,52,0,5
105,store,0,SCMC,priming1,19,session1,prime,17,52,0,5
105,insert,0,SCMC,priming1,26,session1,non-prime,17,52,0,5
105,measure,0,SCMC,priming1,27,session1,prime,17,52,0,5
105,mix,0,SCMC,priming1,29,session1,prime,17,52,0,5
105,sprinkle,0,SCMC,priming1,30,session1,non-prime,17,52,0,5
105,cook,0,SCMC,priming1,31,session1,prime,17,52,0,5
105,put,0,SCMC,priming1,33,session1,prime,17,52,0,5
105,swipe,0,SCMC,priming1,34,session1,non-prime,17,52,0,5
105,wipe,0,SCMC,priming1,35,session1,prime,17,52,0,5
105,keep,0,SCMC,priming1,36,session1,non-prime,17,52,0,5
105,vacuum,0,SCMC,priming2,1,session2,prime,17,52,0,5
105,carry,0,SCMC,priming2,4,session2,non-prime,17,52,0,5
105,post,0,SCMC,priming2,9,session2,prime,17,52,0,5
105,clean,0,SCMC,priming2,11,session2,prime,17,52,0,5
105,choose,0,SCMC,priming2,13,session2,prime,17,52,0,5
105,bake,0,SCMC,priming2,15,session2,prime,17,52,0,5
105,type,0,SCMC,priming2,19,session2,prime,17,52,0,5
105,pick,0,SCMC,priming2,21,session2,prime,17,52,0,5
105,staple,0,SCMC,priming2,23,session2,prime,17,52,0,5
105,take,0,SCMC,priming2,29,session2,prime,17,52,0,5
105,pass,0,SCMC,priming2,36,session2,non-prime,17,52,0,5
105,follow,1,SCMC,priming2,32,session2,non-prime,17,52,0,5
105,perform,1,SCMC,priming2,5,session2,prime,17,52,0,5
105,ride,1,SCMC,priming2,34,session2,non-prime,17,52,0,5
105,select,1,SCMC,priming1,5,session1,prime,17,52,0,5
105,drink,1,SCMC,priming1,23,session1,prime,17,52,0,5
105,pour,1,SCMC,priming1,25,session1,prime,17,52,0,5
105,study,1,SCMC,priming2,3,session2,prime,17,52,0,5
105,print,1,SCMC,priming2,7,session2,prime,17,52,0,5
105,deposit,1,SCMC,priming2,25,session2,prime,17,52,0,5
105,stretch,1,SCMC,priming2,33,session2,prime,17,52,0,5
107,keep,0,SCMC,priming1,36,session2,non-prime,11,74,0,6
107,vacuum,0,SCMC,priming2,1,session1,prime,11,74,0,6
107,perform,0,SCMC,priming2,5,session1,prime,11,74,0,6
107,post,0,SCMC,priming2,9,session1,prime,11,74,0,6
107,bake,0,SCMC,priming2,15,session1,prime,11,74,0,6
107,fly,0,SCMC,priming2,16,session1,non-prime,11,74,0,6
107,wash,0,SCMC,priming2,17,session1,prime,11,74,0,6
107,type,0,SCMC,priming2,19,session1,prime,11,74,0,6
107,decorate,0,SCMC,priming2,20,session1,non-prime,11,74,0,6
107,rake,0,SCMC,priming2,26,session1,non-prime,11,74,0,6
107,raise,0,SCMC,priming2,30,session1,non-prime,11,74,0,6
107,grow,0,SCMC,priming1,2,session2,non-prime,11,74,0,6
107,buy,0,SCMC,priming1,4,session2,non-prime,11,74,0,6
107,use,0,SCMC,priming1,6,session2,non-prime,11,74,0,6
107,sing,0,SCMC,priming1,7,session2,prime,11,74,0,6
107,brush,0,SCMC,priming1,8,session2,non-prime,11,74,0,6
107,pet,0,SCMC,priming1,12,session2,non-prime,11,74,0,6
107,need,0,SCMC,priming1,14,session2,non-prime,11,74,0,6
107,cut,0,SCMC,priming1,15,session2,prime,11,74,0,6
107,push,0,SCMC,priming1,16,session2,non-prime,11,74,0,6
107,read,0,SCMC,priming1,18,session2,non-prime,11,74,0,6
107,send,0,SCMC,priming1,20,session2,non-prime,11,74,0,6
107,watch,0,SCMC,priming1,21,session2,prime,11,74,0,6
107,wear,0,SCMC,priming1,22,session2,non-prime,11,74,0,6
107,drink,0,SCMC,priming1,23,session2,prime,11,74,0,6
107,shake,0,SCMC,priming1,24,session2,non-prime,11,74,0,6
107,insert,0,SCMC,priming1,26,session2,non-prime,11,74,0,6
107,turn,0,SCMC,priming1,28,session2,non-prime,11,74,0,6
107,sprinkle,0,SCMC,priming1,30,session2,non-prime,11,74,0,6
107,show,0,SCMC,priming1,32,session2,non-prime,11,74,0,6
107,swipe,0,SCMC,priming1,34,session2,non-prime,11,74,0,6
107,bring,0,SCMC,priming2,2,session1,non-prime,11,74,0,6
107,carry,0,SCMC,priming2,4,session1,non-prime,11,74,0,6
107,catch,0,SCMC,priming2,6,session1,non-prime,11,74,0,6
107,polish,0,SCMC,priming2,8,session1,non-prime,11,74,0,6
107,drive,0,SCMC,priming2,10,session1,non-prime,11,74,0,6
107,peel,0,SCMC,priming2,12,session1,non-prime,11,74,0,6
107,lift,0,SCMC,priming2,14,session1,non-prime,11,74,0,6
107,drink,0,SCMC,priming2,18,session1,non-prime,11,74,0,6
107,cross,0,SCMC,priming2,22,session1,non-prime,11,74,0,6
107,move,0,SCMC,priming2,24,session1,non-prime,11,74,0,6
107,have,0,SCMC,priming2,27,session1,prime,11,74,0,6
107,follow,0,SCMC,priming2,32,session1,non-prime,11,74,0,6
107,ride,0,SCMC,priming2,34,session1,non-prime,11,74,0,6
107,pass,0,SCMC,priming2,36,session1,non-prime,11,74,0,6
107,display,0,SCMC,priming1,3,session2,prime,11,74,0,6
107,select,0,SCMC,priming1,5,session2,prime,11,74,0,6
107,organize,0,SCMC,priming1,9,session2,prime,11,74,0,6
107,burn,0,SCMC,priming1,10,session2,non-prime,11,74,0,6
107,stack,0,SCMC,priming1,11,session2,prime,11,74,0,6
107,toast,0,SCMC,priming1,13,session2,prime,11,74,0,6
107,boil,0,SCMC,priming1,17,session2,prime,11,74,0,6
107,store,0,SCMC,priming1,19,session2,prime,11,74,0,6
107,measure,0,SCMC,priming1,27,session2,prime,11,74,0,6
107,mix,0,SCMC,priming1,29,session2,prime,11,74,0,6
107,put,0,SCMC,priming1,33,session2,prime,11,74,0,6
107,wipe,0,SCMC,priming1,35,session2,prime,11,74,0,6
107,study,0,SCMC,priming2,3,session1,prime,11,74,0,6
107,print,0,SCMC,priming2,7,session1,prime,11,74,0,6
107,clean,0,SCMC,priming2,11,session1,prime,11,74,0,6
107,choose,0,SCMC,priming2,13,session1,prime,11,74,0,6
107,pick,0,SCMC,priming2,21,session1,prime,11,74,0,6
107,staple,0,SCMC,priming2,23,session1,prime,11,74,0,6
107,deposit,0,SCMC,priming2,25,session1,prime,11,74,0,6
107,hit,0,SCMC,priming2,28,session1,non-prime,11,74,0,6
107,take,0,SCMC,priming2,29,session1,prime,11,74,0,6
107,park,0,SCMC,priming2,31,session1,prime,11,74,0,6
107,fill,0,SCMC,priming2,35,session1,prime,11,74,0,6
107,hang,1,SCMC,priming1,1,session2,prime,11,74,0,6
107,pour,1,SCMC,priming1,25,session2,prime,11,74,0,6
107,cook,1,SCMC,priming1,31,session2,prime,11,74,0,6
107,stretch,1,SCMC,priming2,33,session1,prime,11,74,0,6
108,hang,0,SCMC,priming1,1,session1,prime,37,84,0,8
108,grow,0,SCMC,priming1,2,session1,non-prime,37,84,0,8
108,display,0,SCMC,priming1,3,session1,prime,37,84,0,8
108,push,0,SCMC,priming1,16,session1,non-prime,37,84,0,8
108,buy,0,SCMC,priming1,4,session1,non-prime,37,84,0,8
108,burn,0,SCMC,priming1,10,session1,non-prime,37,84,0,8
108,pet,0,SCMC,priming1,12,session1,non-prime,37,84,0,8
108,need,0,SCMC,priming1,14,session1,non-prime,37,84,0,8
108,read,0,SCMC,priming1,18,session1,non-prime,37,84,0,8
108,send,0,SCMC,priming1,20,session1,non-prime,37,84,0,8
108,wear,0,SCMC,priming1,22,session1,non-prime,37,84,0,8
108,shake,0,SCMC,priming1,24,session1,non-prime,37,84,0,8
108,insert,0,SCMC,priming1,26,session1,non-prime,37,84,0,8
108,measure,0,SCMC,priming1,27,session1,prime,37,84,0,8
108,turn,0,SCMC,priming1,28,session1,non-prime,37,84,0,8
108,mix,0,SCMC,priming1,29,session1,prime,37,84,0,8
108,sprinkle,0,SCMC,priming1,30,session1,non-prime,37,84,0,8
108,show,0,SCMC,priming1,32,session1,non-prime,37,84,0,8
108,swipe,0,SCMC,priming1,34,session1,non-prime,37,84,0,8
108,wipe,0,SCMC,priming1,35,session1,prime,37,84,0,8
108,bring,0,SCMC,priming2,2,session2,non-prime,37,84,0,8
108,catch,0,SCMC,priming2,6,session2,non-prime,37,84,0,8
108,polish,0,SCMC,priming2,8,session2,non-prime,37,84,0,8
108,post,0,SCMC,priming2,9,session2,prime,37,84,0,8
108,drive,0,SCMC,priming2,10,session2,non-prime,37,84,0,8
108,peel,0,SCMC,priming2,12,session2,non-prime,37,84,0,8
108,lift,0,SCMC,priming2,14,session2,non-prime,37,84,0,8
108,fly,0,SCMC,priming2,16,session2,non-prime,37,84,0,8
108,drink,0,SCMC,priming2,18,session2,non-prime,37,84,0,8
108,decorate,0,SCMC,priming2,20,session2,non-prime,37,84,0,8
108,cross,0,SCMC,priming2,22,session2,non-prime,37,84,0,8
108,move,0,SCMC,priming2,24,session2,non-prime,37,84,0,8
108,rake,0,SCMC,priming2,26,session2,non-prime,37,84,0,8
108,have,0,SCMC,priming2,27,session2,prime,37,84,0,8
108,hit,0,SCMC,priming2,28,session2,non-prime,37,84,0,8
108,raise,0,SCMC,priming2,30,session2,non-prime,37,84,0,8
108,ride,0,SCMC,priming2,34,session2,non-prime,37,84,0,8
108,select,0,SCMC,priming1,5,session1,prime,37,84,0,8
108,sing,0,SCMC,priming1,7,session1,prime,37,84,0,8
108,brush,0,SCMC,priming1,8,session1,non-prime,37,84,0,8
108,stack,0,SCMC,priming1,11,session1,prime,37,84,0,8
108,toast,0,SCMC,priming1,13,session1,prime,37,84,0,8
108,boil,0,SCMC,priming1,17,session1,prime,37,84,0,8
108,store,0,SCMC,priming1,19,session1,prime,37,84,0,8
108,watch,0,SCMC,priming1,21,session1,prime,37,84,0,8
108,cook,0,SCMC,priming1,31,session1,prime,37,84,0,8
108,keep,0,SCMC,priming1,36,session1,non-prime,37,84,0,8
108,vacuum,0,SCMC,priming2,1,session2,prime,37,84,0,8
108,study,0,SCMC,priming2,3,session2,prime,37,84,0,8
108,perform,0,SCMC,priming2,5,session2,prime,37,84,0,8
108,print,0,SCMC,priming2,7,session2,prime,37,84,0,8
108,choose,0,SCMC,priming2,13,session2,prime,37,84,0,8
108,bake,0,SCMC,priming2,15,session2,prime,37,84,0,8
108,pick,1,SCMC,priming2,21,session2,prime,37,84,0,8
108,use,1,SCMC,priming1,6,session1,non-prime,37,84,0,8
108,carry,1,SCMC,priming2,4,session2,non-prime,37,84,0,8
108,type,1,SCMC,priming2,19,session2,prime,37,84,0,8
108,follow,1,SCMC,priming2,32,session2,non-prime,37,84,0,8
108,pass,1,SCMC,priming2,36,session2,non-prime,37,84,0,8
108,organize,1,SCMC,priming1,9,session1,prime,37,84,0,8
108,cut,1,SCMC,priming1,15,session1,prime,37,84,0,8
108,drink,1,SCMC,priming1,23,session1,prime,37,84,0,8
108,pour,1,SCMC,priming1,25,session1,prime,37,84,0,8
108,put,1,SCMC,priming1,33,session1,prime,37,84,0,8
108,clean,1,SCMC,priming2,11,session2,prime,37,84,0,8
108,wash,1,SCMC,priming2,17,session2,prime,37,84,0,8
108,staple,1,SCMC,priming2,23,session2,prime,37,84,0,8
108,deposit,1,SCMC,priming2,25,session2,prime,37,84,0,8
108,take,1,SCMC,priming2,29,session2,prime,37,84,0,8
108,park,1,SCMC,priming2,31,session2,prime,37,84,0,8
108,stretch,1,SCMC,priming2,33,session2,prime,37,84,0,8
108,fill,1,SCMC,priming2,35,session2,prime,37,84,0,8
109,sing,0,SCMC,priming1,7,session1,prime,38,69,5,18
109,carry,0,SCMC,priming2,4,session2,non-prime,38,69,5,18
109,grow,0,SCMC,priming1,2,session1,non-prime,38,69,5,18
109,display,0,SCMC,priming1,3,session1,prime,38,69,5,18
109,buy,0,SCMC,priming1,4,session1,non-prime,38,69,5,18
109,use,0,SCMC,priming1,6,session1,non-prime,38,69,5,18
109,brush,0,SCMC,priming1,8,session1,non-prime,38,69,5,18
109,burn,0,SCMC,priming1,10,session1,non-prime,38,69,5,18
109,pet,0,SCMC,priming1,12,session1,non-prime,38,69,5,18
109,need,0,SCMC,priming1,14,session1,non-prime,38,69,5,18
109,push,0,SCMC,priming1,16,session1,non-prime,38,69,5,18
109,read,0,SCMC,priming1,18,session1,non-prime,38,69,5,18
109,send,0,SCMC,priming1,20,session1,non-prime,38,69,5,18
109,watch,0,SCMC,priming1,21,session1,prime,38,69,5,18
109,wear,0,SCMC,priming1,22,session1,non-prime,38,69,5,18
109,shake,0,SCMC,priming1,24,session1,non-prime,38,69,5,18
109,insert,0,SCMC,priming1,26,session1,non-prime,38,69,5,18
109,measure,0,SCMC,priming1,27,session1,prime,38,69,5,18
109,turn,0,SCMC,priming1,28,session1,non-prime,38,69,5,18
109,sprinkle,0,SCMC,priming1,30,session1,non-prime,38,69,5,18
109,show,0,SCMC,priming1,32,session1,non-prime,38,69,5,18
109,swipe,0,SCMC,priming1,34,session1,non-prime,38,69,5,18
109,bring,0,SCMC,priming2,2,session2,non-prime,38,69,5,18
109,polish,0,SCMC,priming2,8,session2,non-prime,38,69,5,18
109,drive,0,SCMC,priming2,10,session2,non-prime,38,69,5,18
109,peel,0,SCMC,priming2,12,session2,non-prime,38,69,5,18
109,fly,0,SCMC,priming2,16,session2,non-prime,38,69,5,18
109,drink,0,SCMC,priming2,18,session2,non-prime,38,69,5,18
109,type,0,SCMC,priming2,19,session2,prime,38,69,5,18
109,decorate,0,SCMC,priming2,20,session2,non-prime,38,69,5,18
109,cross,0,SCMC,priming2,22,session2,non-prime,38,69,5,18
109,staple,0,SCMC,priming2,23,session2,prime,38,69,5,18
109,rake,0,SCMC,priming2,26,session2,non-prime,38,69,5,18
109,have,0,SCMC,priming2,27,session2,prime,38,69,5,18
109,hit,0,SCMC,priming2,28,session2,non-prime,38,69,5,18
109,follow,0,SCMC,priming2,32,session2,non-prime,38,69,5,18
109,ride,0,SCMC,priming2,34,session2,non-prime,38,69,5,18
109,pass,0,SCMC,priming2,36,session2,non-prime,38,69,5,18
109,perform,0,SCMC,priming2,5,session2,prime,38,69,5,18
109,wash,0,SCMC,priming2,17,session2,prime,38,69,5,18
109,move,0,SCMC,priming2,24,session2,non-prime,38,69,5,18
109,raise,0,SCMC,priming2,30,session2,non-prime,38,69,5,18
109,catch,0,SCMC,priming2,6,session2,non-prime,38,69,5,18
109,print,1,SCMC,priming2,7,session2,prime,38,69,5,18
109,clean,1,SCMC,priming2,11,session2,prime,38,69,5,18
109,hang,1,SCMC,priming1,1,session1,prime,38,69,5,18
109,select,1,SCMC,priming1,5,session1,prime,38,69,5,18
109,organize,1,SCMC,priming1,9,session1,prime,38,69,5,18
109,stack,1,SCMC,priming1,11,session1,prime,38,69,5,18
109,cut,1,SCMC,priming1,15,session1,prime,38,69,5,18
109,store,1,SCMC,priming1,19,session1,prime,38,69,5,18
109,drink,1,SCMC,priming1,23,session1,prime,38,69,5,18
109,pour,1,SCMC,priming1,25,session1,prime,38,69,5,18
109,mix,1,SCMC,priming1,29,session1,prime,38,69,5,18
109,cook,1,SCMC,priming1,31,session1,prime,38,69,5,18
109,put,1,SCMC,priming1,33,session1,prime,38,69,5,18
109,wipe,1,SCMC,priming1,35,session1,prime,38,69,5,18
109,keep,1,SCMC,priming1,36,session1,non-prime,38,69,5,18
109,vacuum,1,SCMC,priming2,1,session2,prime,38,69,5,18
109,study,1,SCMC,priming2,3,session2,prime,38,69,5,18
109,post,1,SCMC,priming2,9,session2,prime,38,69,5,18
109,choose,1,SCMC,priming2,13,session2,prime,38,69,5,18
109,lift,1,SCMC,priming2,14,session2,non-prime,38,69,5,18
109,bake,1,SCMC,priming2,15,session2,prime,38,69,5,18
109,pick,1,SCMC,priming2,21,session2,prime,38,69,5,18
109,deposit,1,SCMC,priming2,25,session2,prime,38,69,5,18
109,take,1,SCMC,priming2,29,session2,prime,38,69,5,18
109,park,1,SCMC,priming2,31,session2,prime,38,69,5,18
109,stretch,1,SCMC,priming2,33,session2,prime,38,69,5,18
109,fill,1,SCMC,priming2,35,session2,prime,38,69,5,18
109,toast,1,SCMC,priming1,13,session1,prime,38,69,5,18
109,boil,1,SCMC,priming1,17,session1,prime,38,69,5,18
110,buy,0,SCMC,priming1,4,session2,non-prime,29,57,5,4
110,burn,0,SCMC,priming1,10,session2,non-prime,29,57,5,4
110,pet,0,SCMC,priming1,12,session2,non-prime,29,57,5,4
110,need,0,SCMC,priming1,14,session2,non-prime,29,57,5,4
110,cut,0,SCMC,priming1,15,session2,prime,29,57,5,4
110,push,0,SCMC,priming1,16,session2,non-prime,29,57,5,4
110,read,0,SCMC,priming1,18,session2,non-prime,29,57,5,4
110,pour,0,SCMC,priming1,25,session2,prime,29,57,5,4
110,insert,0,SCMC,priming1,26,session2,non-prime,29,57,5,4
110,turn,0,SCMC,priming1,28,session2,non-prime,29,57,5,4
110,mix,0,SCMC,priming1,29,session2,prime,29,57,5,4
110,show,0,SCMC,priming1,32,session2,non-prime,29,57,5,4
110,keep,0,SCMC,priming1,36,session2,non-prime,29,57,5,4
110,bring,0,SCMC,priming2,2,session1,non-prime,29,57,5,4
110,study,0,SCMC,priming2,3,session1,prime,29,57,5,4
110,perform,0,SCMC,priming2,5,session1,prime,29,57,5,4
110,catch,0,SCMC,priming2,6,session1,non-prime,29,57,5,4
110,post,0,SCMC,priming2,9,session1,prime,29,57,5,4
110,drive,0,SCMC,priming2,10,session1,non-prime,29,57,5,4
110,clean,0,SCMC,priming2,11,session1,prime,29,57,5,4
110,decorate,0,SCMC,priming2,20,session1,non-prime,29,57,5,4
110,follow,0,SCMC,priming2,32,session1,non-prime,29,57,5,4
110,pass,0,SCMC,priming2,36,session1,non-prime,29,57,5,4
110,grow,0,SCMC,priming1,2,session2,non-prime,29,57,5,4
110,display,0,SCMC,priming1,3,session2,prime,29,57,5,4
110,use,0,SCMC,priming1,6,session2,non-prime,29,57,5,4
110,sing,0,SCMC,priming1,7,session2,prime,29,57,5,4
110,send,0,SCMC,priming1,20,session2,non-prime,29,57,5,4
110,wear,0,SCMC,priming1,22,session2,non-prime,29,57,5,4
110,shake,0,SCMC,priming1,24,session2,non-prime,29,57,5,4
110,sprinkle,0,SCMC,priming1,30,session2,non-prime,29,57,5,4
110,swipe,0,SCMC,priming1,34,session2,non-prime,29,57,5,4
110,polish,0,SCMC,priming2,8,session1,non-prime,29,57,5,4
110,peel,0,SCMC,priming2,12,session1,non-prime,29,57,5,4
110,lift,0,SCMC,priming2,14,session1,non-prime,29,57,5,4
110,fly,0,SCMC,priming2,16,session1,non-prime,29,57,5,4
110,drink,0,SCMC,priming2,18,session1,non-prime,29,57,5,4
110,cross,0,SCMC,priming2,22,session1,non-prime,29,57,5,4
110,rake,0,SCMC,priming2,26,session1,non-prime,29,57,5,4
110,hit,0,SCMC,priming2,28,session1,non-prime,29,57,5,4
110,raise,0,SCMC,priming2,30,session1,non-prime,29,57,5,4
110,ride,0,SCMC,priming2,34,session1,non-prime,29,57,5,4
110,brush,0,SCMC,priming1,8,session2,non-prime,29,57,5,4
110,measure,0,SCMC,priming1,27,session2,prime,29,57,5,4
110,wipe,0,SCMC,priming1,35,session2,prime,29,57,5,4
110,carry,0,SCMC,priming2,4,session1,non-prime,29,57,5,4
110,vacuum,0,SCMC,priming2,1,session1,prime,29,57,5,4
110,type,0,SCMC,priming2,19,session1,prime,29,57,5,4
110,organize,1,SCMC,priming1,9,session2,prime,29,57,5,4
110,choose,1,SCMC,priming2,13,session1,prime,29,57,5,4
110,take,1,SCMC,priming2,29,session1,prime,29,57,5,4
110,bake,1,SCMC,priming2,15,session1,prime,29,57,5,4
110,park,1,SCMC,priming2,31,session1,prime,29,57,5,4
110,select,1,SCMC,priming1,5,session2,prime,29,57,5,4
110,fill,1,SCMC,priming2,35,session1,prime,29,57,5,4
110,stack,1,SCMC,priming1,11,session2,prime,29,57,5,4
110,move,1,SCMC,priming2,24,session1,non-prime,29,57,5,4
110,hang,1,SCMC,priming1,1,session2,prime,29,57,5,4
110,toast,1,SCMC,priming1,13,session2,prime,29,57,5,4
110,boil,1,SCMC,priming1,17,session2,prime,29,57,5,4
110,store,1,SCMC,priming1,19,session2,prime,29,57,5,4
110,watch,1,SCMC,priming1,21,session2,prime,29,57,5,4
110,drink,1,SCMC,priming1,23,session2,prime,29,57,5,4
110,cook,1,SCMC,priming1,31,session2,prime,29,57,5,4
110,put,1,SCMC,priming1,33,session2,prime,29,57,5,4
110,print,1,SCMC,priming2,7,session1,prime,29,57,5,4
110,wash,1,SCMC,priming2,17,session1,prime,29,57,5,4
110,pick,1,SCMC,priming2,21,session1,prime,29,57,5,4
110,staple,1,SCMC,priming2,23,session1,prime,29,57,5,4
110,deposit,1,SCMC,priming2,25,session1,prime,29,57,5,4
110,have,1,SCMC,priming2,27,session1,prime,29,57,5,4
110,stretch,1,SCMC,priming2,33,session1,prime,29,57,5,4
111,perform,0,SCMC,priming2,5,session1,prime,36,63,1,6
111,fly,0,SCMC,priming2,16,session1,non-prime,36,63,1,6
111,grow,0,SCMC,priming1,2,session2,non-prime,36,63,1,6
111,display,0,SCMC,priming1,3,session2,prime,36,63,1,6
111,buy,0,SCMC,priming1,4,session2,non-prime,36,63,1,6
111,use,0,SCMC,priming1,6,session2,non-prime,36,63,1,6
111,burn,0,SCMC,priming1,10,session2,non-prime,36,63,1,6
111,pet,0,SCMC,priming1,12,session2,non-prime,36,63,1,6
111,need,0,SCMC,priming1,14,session2,non-prime,36,63,1,6
111,push,0,SCMC,priming1,16,session2,non-prime,36,63,1,6
111,read,0,SCMC,priming1,18,session2,non-prime,36,63,1,6
111,send,0,SCMC,priming1,20,session2,non-prime,36,63,1,6
111,wear,0,SCMC,priming1,22,session2,non-prime,36,63,1,6
111,shake,0,SCMC,priming1,24,session2,non-prime,36,63,1,6
111,insert,0,SCMC,priming1,26,session2,non-prime,36,63,1,6
111,turn,0,SCMC,priming1,28,session2,non-prime,36,63,1,6
111,sprinkle,0,SCMC,priming1,30,session2,non-prime,36,63,1,6
111,show,0,SCMC,priming1,32,session2,non-prime,36,63,1,6
111,swipe,0,SCMC,priming1,34,session2,non-prime,36,63,1,6
111,keep,0,SCMC,priming1,36,session2,non-prime,36,63,1,6
111,bring,0,SCMC,priming2,2,session1,non-prime,36,63,1,6
