subject,verb,score,binary_score,new_score,mod_score,rescale_score,priming_amount,group,modality,condition,test,trial_order,test_order,rec_pre,typingSpeed,cloze,WMC1,WMC2,rec_pre_1_2
31,wash,1,0,1,0,1,0,control,FTF,controlFTF,prod3,5,post2,3,44.22,20,54,76,3
31,pump,1,0,1,0,1,0,control,FTF,controlFTF,prod3,6,post2,3,44.22,20,54,76,3
31,perform,1,0,1,0,1,0,control,FTF,controlFTF,prod3,7,post2,3,44.22,20,54,76,3
31,stack,1,0,1,0,1,0,control,FTF,controlFTF,prod3,8,post2,3,44.22,20,54,76,3
31,measure,1,0,1,0,1,0,control,FTF,controlFTF,prod3,9,post2,3,44.22,20,54,76,3
31,pour,1,0,1,0,1,0,control,FTF,controlFTF,prod3,10,post2,3,44.22,20,54,76,3
31,have,1,0,1,0,1,0,control,FTF,controlFTF,prod3,11,post2,3,44.22,20,54,76,3
31,wipe,1,0,1,0,1,0,control,FTF,controlFTF,prod3,12,post2,3,44.22,20,54,76,3
32,cover,1,0,1,0,1,0,control,FTF,controlFTF,prod1,3,a_pre,3,35.98,31,23,50,3
32,receive,1,0,1,0,1,0,control,FTF,controlFTF,prod1,9,a_pre,3,35.98,31,23,50,3
32,cook,1,0,1,0,1,0,control,FTF,controlFTF,prod1,12,a_pre,3,35.98,31,23,50,3
32,eat,1,0,1,0,1,0,control,FTF,controlFTF,prod3,1,post1,3,35.98,31,23,50,3
32,vacuum,1,0,1,0,1,0,control,FTF,controlFTF,prod2,10,post2,3,35.98,31,23,50,3
32,scrub,1,0,1,0,1,0,control,FTF,controlFTF,prod2,11,post2,3,35.98,31,23,50,3
33,put,1,0,1,0,1,0,control,FTF,controlFTF,prod1,6,a_pre,6,30.36,25,38,56,6
33,cook,1,0,1,0,1,0,control,FTF,controlFTF,prod1,12,a_pre,6,30.36,25,38,56,6
33,display,1,0,1,0,1,0,control,FTF,controlFTF,prod3,4,post2,6,30.36,25,38,56,6
34,set,1,0,1,0,1,0,control,CMC,controlCMC,prod2,1,a_pre,11,57.48,25,29,52,16
34,select,1,0,1,0,1,0,control,CMC,controlCMC,prod2,2,a_pre,11,57.48,25,29,52,16
34,mount,1,0,1,0,1,0,control,CMC,controlCMC,prod2,3,a_pre,11,57.48,25,29,52,16
34,eat,1,0,1,0,1,0,control,CMC,controlCMC,prod3,1,post1,11,57.48,25,29,52,16
34,record,1,0,1,0,1,0,control,CMC,controlCMC,prod3,2,post1,11,57.48,25,29,52,16
34,organize,1,0,1,0,1,0,control,CMC,controlCMC,prod3,3,post1,11,57.48,25,29,52,16
34,display,1,0,1,0,1,0,control,CMC,controlCMC,prod3,4,post1,11,57.48,25,29,52,16
34,wash,1,0,1,0,1,0,control,CMC,controlCMC,prod3,5,post1,11,57.48,25,29,52,16
34,pump,1,0,1,0,1,0,control,CMC,controlCMC,prod3,6,post1,11,57.48,25,29,52,16
34,perform,1,0,1,0,1,0,control,CMC,controlCMC,prod3,7,post1,11,57.48,25,29,52,16
34,stack,1,0,1,0,1,0,control,CMC,controlCMC,prod3,8,post1,11,57.48,25,29,52,16
34,measure,1,0,1,0,1,0,control,CMC,controlCMC,prod3,9,post1,11,57.48,25,29,52,16
34,pour,1,0,1,0,1,0,control,CMC,controlCMC,prod3,10,post1,11,57.48,25,29,52,16
34,have,1,0,1,0,1,0,control,CMC,controlCMC,prod3,11,post1,11,57.48,25,29,52,16
34,wipe,1,0,1,0,1,0,control,CMC,controlCMC,prod3,12,post1,11,57.48,25,29,52,16
34,park,1,0,1,0,1,0,control,CMC,controlCMC,prod1,1,post2,11,57.48,25,29,52,16
34,harvest,1,0,1,0,1,0,control,CMC,controlCMC,prod1,2,post2,11,57.48,25,29,52,16
34,cover,1,0,1,0,1,0,control,CMC,controlCMC,prod1,3,post2,11,57.48,25,29,52,16
34,shave,1,0,1,0,1,0,control,CMC,controlCMC,prod1,4,post2,11,57.48,25,29,52,16
34,lose,1,0,1,0,1,0,control,CMC,controlCMC,prod1,5,post2,11,57.48,25,29,52,16
34,learn,1,0,1,0,1,0,control,CMC,controlCMC,prod1,7,post2,11,57.48,25,29,52,16
34,change,1,0,1,0,1,0,control,CMC,controlCMC,prod1,8,post2,11,57.48,25,29,52,16
34,receive,1,0,1,0,1,0,control,CMC,controlCMC,prod1,9,post2,11,57.48,25,29,52,16
34,hang,1,0,1,0,1,0,control,CMC,controlCMC,prod1,10,post2,11,57.48,25,29,52,16
34,take,1,0,1,0,1,0,control,CMC,controlCMC,prod1,11,post2,11,57.48,25,29,52,16
34,cook,1,0,1,0,1,0,control,CMC,controlCMC,prod1,12,post2,11,57.48,25,29,52,16
35,park,1,0,1,0,1,0,control,FTF,controlFTF,prod1,1,post1,6,35.12,27,38,64,6
35,harvest,1,0,1,0,1,0,control,FTF,controlFTF,prod1,2,post1,6,35.12,27,38,64,6
35,cover,1,0,1,0,1,0,control,FTF,controlFTF,prod1,3,post1,6,35.12,27,38,64,6
35,shave,1,0,1,0,1,0,control,FTF,controlFTF,prod1,4,post1,6,35.12,27,38,64,6
35,lose,1,0,1,0,1,0,control,FTF,controlFTF,prod1,5,post1,6,35.12,27,38,64,6
35,put,1,0,1,0,1,0,control,FTF,controlFTF,prod1,6,post1,6,35.12,27,38,64,6
35,learn,1,0,1,0,1,0,control,FTF,controlFTF,prod1,7,post1,6,35.12,27,38,64,6
35,change,1,0,1,0,1,0,control,FTF,controlFTF,prod1,8,post1,6,35.12,27,38,64,6
35,receive,1,0,1,0,1,0,control,FTF,controlFTF,prod1,9,post1,6,35.12,27,38,64,6
35,hang,1,0,1,0,1,0,control,FTF,controlFTF,prod1,10,post1,6,35.12,27,38,64,6
35,take,1,0,1,0,1,0,control,FTF,controlFTF,prod1,11,post1,6,35.12,27,38,64,6
35,cook,1,0,1,0,1,0,control,FTF,controlFTF,prod1,12,post1,6,35.12,27,38,64,6
36,record,1,0,1,0,1,0,control,CMC,controlCMC,prod3,2,a_pre,12,27.4,18,34,68,18
36,organize,1,0,1,0,1,0,control,CMC,controlCMC,prod3,3,a_pre,12,27.4,18,34,68,18
36,display,1,0,1,0,1,0,control,CMC,controlCMC,prod3,4,a_pre,12,27.4,18,34,68,18
36,wash,1,0,1,0,1,0,control,CMC,controlCMC,prod3,5,a_pre,12,27.4,18,34,68,18
36,pump,1,0,1,0,1,0,control,CMC,controlCMC,prod3,6,a_pre,12,27.4,18,34,68,18
36,perform,1,0,1,0,1,0,control,CMC,controlCMC,prod3,7,a_pre,12,27.4,18,34,68,18
36,stack,1,0,1,0,1,0,control,CMC,controlCMC,prod3,8,a_pre,12,27.4,18,34,68,18
36,measure,1,0,1,0,1,0,control,CMC,controlCMC,prod3,9,a_pre,12,27.4,18,34,68,18
36,pour,1,0,1,0,1,0,control,CMC,controlCMC,prod3,10,a_pre,12,27.4,18,34,68,18
36,have,1,0,1,0,1,0,control,CMC,controlCMC,prod3,11,a_pre,12,27.4,18,34,68,18
36,wipe,1,0,1,0,1,0,control,CMC,controlCMC,prod3,12,a_pre,12,27.4,18,34,68,18
36,park,1,0,1,0,1,0,control,CMC,controlCMC,prod1,1,post1,12,27.4,18,34,68,18
36,harvest,1,0,1,0,1,0,control,CMC,controlCMC,prod1,2,post1,12,27.4,18,34,68,18
36,cover,1,0,1,0,1,0,control,CMC,controlCMC,prod1,3,post1,12,27.4,18,34,68,18
36,shave,1,0,1,0,1,0,control,CMC,controlCMC,prod1,4,post1,12,27.4,18,34,68,18
36,lose,1,0,1,0,1,0,control,CMC,controlCMC,prod1,5,post1,12,27.4,18,34,68,18
36,put,1,0,1,0,1,0,control,CMC,controlCMC,prod1,6,post1,12,27.4,18,34,68,18
36,learn,1,0,1,0,1,0,control,CMC,controlCMC,prod1,7,post1,12,27.4,18,34,68,18
36,change,1,0,1,0,1,0,control,CMC,controlCMC,prod1,8,post1,12,27.4,18,34,68,18
36,receive,1,0,1,0,1,0,control,CMC,controlCMC,prod1,9,post1,12,27.4,18,34,68,18
36,hang,1,0,1,0,1,0,control,CMC,controlCMC,prod1,10,post1,12,27.4,18,34,68,18
36,take,1,0,1,0,1,0,control,CMC,controlCMC,prod1,11,post1,12,27.4,18,34,68,18
36,cook,1,0,1,0,1,0,control,CMC,controlCMC,prod1,12,post1,12,27.4,18,34,68,18
36,set,1,0,1,0,1,0,control,CMC,controlCMC,prod2,1,post2,12,27.4,18,34,68,18
36,select,1,0,1,0,1,0,control,CMC,controlCMC,prod2,2,post2,12,27.4,18,34,68,18
36,mount,1,0,1,0,1,0,control,CMC,controlCMC,prod2,3,post2,12,27.4,18,34,68,18
36,study,1,0,1,0,1,0,control,CMC,controlCMC,prod2,4,post2,12,27.4,18,34,68,18
36,hear,1,0,1,0,1,0,control,CMC,controlCMC,prod2,5,post2,12,27.4,18,34,68,18
36,sing,1,0,1,0,1,0,control,CMC,controlCMC,prod2,6,post2,12,27.4,18,34,68,18
36,cut,1,0,1,0,1,0,control,CMC,controlCMC,prod2,7,post2,12,27.4,18,34,68,18
36,store,1,0,1,0,1,0,control,CMC,controlCMC,prod2,8,post2,12,27.4,18,34,68,18
36,boil,1,0,1,0,1,0,control,CMC,controlCMC,prod2,9,post2,12,27.4,18,34,68,18
36,vacuum,1,0,1,0,1,0,control,CMC,controlCMC,prod2,10,post2,12,27.4,18,34,68,18
36,scrub,1,0,1,0,1,0,control,CMC,controlCMC,prod2,11,post2,12,27.4,18,34,68,18
37,record,1,0,1,0,1,0,control,FTF,controlFTF,prod3,2,a_pre,6,45.03,26,75,94,7
37,display,1,0,1,0,1,0,control,FTF,controlFTF,prod3,4,a_pre,6,45.03,26,75,94,7
37,wash,1,0,1,0,1,0,control,FTF,controlFTF,prod3,5,a_pre,6,45.03,26,75,94,7
37,pump,1,0,1,0,1,0,control,FTF,controlFTF,prod3,6,a_pre,6,45.03,26,75,94,7
37,stack,1,0,1,0,1,0,control,FTF,controlFTF,prod3,8,a_pre,6,45.03,26,75,94,7
37,measure,1,0,1,0,1,0,control,FTF,controlFTF,prod3,9,a_pre,6,45.03,26,75,94,7
37,pour,1,0,1,0,1,0,control,FTF,controlFTF,prod3,10,a_pre,6,45.03,26,75,94,7
37,have,1,0,1,0,1,0,control,FTF,controlFTF,prod3,11,a_pre,6,45.03,26,75,94,7
37,wipe,1,0,1,0,1,0,control,FTF,controlFTF,prod3,12,a_pre,6,45.03,26,75,94,7
37,park,1,0,1,0,1,0,control,FTF,controlFTF,prod1,1,post1,6,45.03,26,75,94,7
37,harvest,1,0,1,0,1,0,control,FTF,controlFTF,prod1,2,post1,6,45.03,26,75,94,7
38,set,1,0,1,0,1,0,control,FTF,controlFTF,prod2,1,a_pre,12,53.34,23,79,91,18
38,select,1,0,1,0,1,0,control,FTF,controlFTF,prod2,2,a_pre,12,53.34,23,79,91,18
38,mount,1,0,1,0,1,0,control,FTF,controlFTF,prod2,3,a_pre,12,53.34,23,79,91,18
38,hear,1,0,1,0,1,0,control,FTF,controlFTF,prod2,5,a_pre,12,53.34,23,79,91,18
38,cut,1,0,1,0,1,0,control,FTF,controlFTF,prod2,7,a_pre,12,53.34,23,79,91,18
38,boil,1,0,1,0,1,0,control,FTF,controlFTF,prod2,8,a_pre,12,53.34,23,79,91,18
38,store,1,0,1,0,1,0,control,FTF,controlFTF,prod2,9,a_pre,12,53.34,23,79,91,18
38,vacuum,1,0,1,0,1,0,control,FTF,controlFTF,prod2,10,a_pre,12,53.34,23,79,91,18
38,scrub,1,0,1,0,1,0,control,FTF,controlFTF,prod2,11,a_pre,12,53.34,23,79,91,18
38,drink,1,0,1,0,1,0,control,FTF,controlFTF,prod2,12,a_pre,12,53.34,23,79,91,18
38,eat,1,0,1,0,1,0,control,FTF,controlFTF,prod3,1,post1,12,53.34,23,79,91,18
38,record,1,0,1,0,1,0,control,FTF,controlFTF,prod3,2,post1,12,53.34,23,79,91,18
38,organize,1,0,1,0,1,0,control,FTF,controlFTF,prod3,3,post1,12,53.34,23,79,91,18
38,display,1,0,1,0,1,0,control,FTF,controlFTF,prod3,4,post1,12,53.34,23,79,91,18
38,wash,1,0,1,0,1,0,control,FTF,controlFTF,prod3,5,post1,12,53.34,23,79,91,18
38,pump,1,0,1,0,1,0,control,FTF,controlFTF,prod3,6,post1,12,53.34,23,79,91,18
38,perform,1,0,1,0,1,0,control,FTF,controlFTF,prod3,7,post1,12,53.34,23,79,91,18
38,stack,1,0,1,0,1,0,control,FTF,controlFTF,prod3,8,post1,12,53.34,23,79,91,18
38,measure,1,0,1,0,1,0,control,FTF,controlFTF,prod3,9,post1,12,53.34,23,79,91,18
38,pour,1,0,1,0,1,0,control,FTF,controlFTF,prod3,10,post1,12,53.34,23,79,91,18
38,have,1,0,1,0,1,0,control,FTF,controlFTF,prod3,11,post1,12,53.34,23,79,91,18
38,wipe,1,0,1,0,1,0,control,FTF,controlFTF,prod3,12,post1,12,53.34,23,79,91,18
38,park,1,0,1,0,1,0,control,FTF,controlFTF,prod1,1,post2,12,53.34,23,79,91,18
38,harvest,1,0,1,0,1,0,control,FTF,controlFTF,prod1,2,post2,12,53.34,23,79,91,18
38,cover,1,0,1,0,1,0,control,FTF,controlFTF,prod1,3,post2,12,53.34,23,79,91,18
38,shave,1,0,1,0,1,0,control,FTF,controlFTF,prod1,4,post2,12,53.34,23,79,91,18
38,lose,1,0,1,0,1,0,control,FTF,controlFTF,prod1,5,post2,12,53.34,23,79,91,18
38,put,1,0,1,0,1,0,control,FTF,controlFTF,prod1,6,post2,12,53.34,23,79,91,18
38,learn,1,0,1,0,1,0,control,FTF,controlFTF,prod1,7,post2,12,53.34,23,79,91,18
38,change,1,0,1,0,1,0,control,FTF,controlFTF,prod1,8,post2,12,53.34,23,79,91,18
38,receive,1,0,1,0,1,0,control,FTF,controlFTF,prod1,9,post2,12,53.34,23,79,91,18
38,hang,1,0,1,0,1,0,control,FTF,controlFTF,prod1,10,post2,12,53.34,23,79,91,18
38,take,1,0,1,0,1,0,control,FTF,controlFTF,prod1,11,post2,12,53.34,23,79,91,18
38,cook,1,0,1,0,1,0,control,FTF,controlFTF,prod1,12,post2,12,53.34,23,79,91,18
39,record,1,0,1,0,1,0,control,CMC,controlCMC,prod3,2,a_pre,12,47.84,36,36,60,16
39,organize,1,0,1,0,1,0,control,CMC,controlCMC,prod3,3,a_pre,12,47.84,36,36,60,16
39,display,1,0,1,0,1,0,control,CMC,controlCMC,prod3,4,a_pre,12,47.84,36,36,60,16
39,cover,1,0,1,0,1,0,control,CMC,controlCMC,prod1,3,post2,12,47.84,36,36,60,16
39,hang,1,0,1,0,1,0,control,CMC,controlCMC,prod1,10,post2,12,47.84,36,36,60,16
39,take,1,0,1,0,1,0,control,CMC,controlCMC,prod1,11,post2,12,47.84,36,36,60,16
39,cook,1,0,1,0,1,0,control,CMC,controlCMC,prod1,12,post2,12,47.84,36,36,60,16
40,eat,1,0,1,0,1,0,control,CMC,controlCMC,prod3,1,a_pre,6,63.31,38,71,86,6
40,record,1,0,1,0,1,0,control,CMC,controlCMC,prod3,2,a_pre,6,63.31,38,71,86,6
40,organize,1,0,1,0,1,0,control,CMC,controlCMC,prod3,3,a_pre,6,63.31,38,71,86,6
40,display,1,0,1,0,1,0,control,CMC,controlCMC,prod3,4,a_pre,6,63.31,38,71,86,6
40,wash,1,0,1,0,1,0,control,CMC,controlCMC,prod3,5,a_pre,6,63.31,38,71,86,6
40,pump,1,0,1,0,1,0,control,CMC,controlCMC,prod3,6,a_pre,6,63.31,38,71,86,6
40,measure,1,0,1,0,1,0,control,CMC,controlCMC,prod3,9,a_pre,6,63.31,38,71,86,6
40,pour,1,0,1,0,1,0,control,CMC,controlCMC,prod3,10,a_pre,6,63.31,38,71,86,6
40,have,1,0,1,0,1,0,control,CMC,controlCMC,prod3,11,a_pre,6,63.31,38,71,86,6
40,wipe,1,0,1,0,1,0,control,CMC,controlCMC,prod3,12,a_pre,6,63.31,38,71,86,6
40,park,1,0,1,0,1,0,control,CMC,controlCMC,prod1,1,post1,6,63.31,38,71,86,6
40,cover,1,0,1,0,1,0,control,CMC,controlCMC,prod1,3,post1,6,63.31,38,71,86,6
40,shave,1,0,1,0,1,0,control,CMC,controlCMC,prod1,4,post1,6,63.31,38,71,86,6
40,learn,1,0,1,0,1,0,control,CMC,controlCMC,prod1,7,post1,6,63.31,38,71,86,6
40,change,1,0,1,0,1,0,control,CMC,controlCMC,prod1,8,post1,6,63.31,38,71,86,6
40,receive,1,0,1,0,1,0,control,CMC,controlCMC,prod1,9,post1,6,63.31,38,71,86,6
40,hang,1,0,1,0,1,0,control,CMC,controlCMC,prod1,10,post1,6,63.31,38,71,86,6
40,take,1,0,1,0,1,0,control,CMC,controlCMC,prod1,11,post1,6,63.31,38,71,86,6
40,cook,1,0,1,0,1,0,control,CMC,controlCMC,prod1,12,post1,6,63.31,38,71,86,6
41,eat,1,0,1,0,1,0,control,FTF,controlFTF,prod3,1,a_pre,10,52.38,27,31,64,14
41,record,1,0,1,0,1,0,control,FTF,controlFTF,prod3,2,a_pre,10,52.38,27,31,64,14
41,organize,1,0,1,0,1,0,control,FTF,controlFTF,prod3,3,a_pre,10,52.38,27,31,64,14
41,display,1,0,1,0,1,0,control,FTF,controlFTF,prod3,4,a_pre,10,52.38,27,31,64,14
41,wash,1,0,1,0,1,0,control,FTF,controlFTF,prod3,5,a_pre,10,52.38,27,31,64,14
41,pump,1,0,1,0,1,0,control,FTF,controlFTF,prod3,6,a_pre,10,52.38,27,31,64,14
41,stack,1,0,1,0,1,0,control,FTF,controlFTF,prod3,8,a_pre,10,52.38,27,31,64,14
41,measure,1,0,1,0,1,0,control,FTF,controlFTF,prod3,9,a_pre,10,52.38,27,31,64,14
41,pour,1,0,1,0,1,0,control,FTF,controlFTF,prod3,10,a_pre,10,52.38,27,31,64,14
41,cover,1,0,1,0,1,0,control,FTF,controlFTF,prod1,3,post1,10,52.38,27,31,64,14
41,receive,1,0,1,0,1,0,control,FTF,controlFTF,prod1,9,post1,10,52.38,27,31,64,14
41,vacuum,1,0,1,0,1,0,control,FTF,controlFTF,prod2,10,post2,10,52.38,27,31,64,14
42,record,1,0,1,0,1,0,control,FTF,controlFTF,prod3,2,a_pre,6,15.7,25,15,41,6
42,organize,1,0,1,0,1,0,control,FTF,controlFTF,prod3,3,a_pre,6,15.7,25,15,41,6
42,display,1,0,1,0,1,0,control,FTF,controlFTF,prod3,4,a_pre,6,15.7,25,15,41,6
42,wash,1,0,1,0,1,0,control,FTF,controlFTF,prod3,5,a_pre,6,15.7,25,15,41,6
42,pump,1,0,1,0,1,0,control,FTF,controlFTF,prod3,6,a_pre,6,15.7,25,15,41,6
42,perform,1,0,1,0,1,0,control,FTF,controlFTF,prod3,7,a_pre,6,15.7,25,15,41,6
42,stack,1,0,1,0,1,0,control,FTF,controlFTF,prod3,8,a_pre,6,15.7,25,15,41,6
42,measure,1,0,1,0,1,0,control,FTF,controlFTF,prod3,9,a_pre,6,15.7,25,15,41,6
42,pour,1,0,1,0,1,0,control,FTF,controlFTF,prod3,10,a_pre,6,15.7,25,15,41,6
42,have,1,0,1,0,1,0,control,FTF,controlFTF,prod3,11,a_pre,6,15.7,25,15,41,6
42,wipe,1,0,1,0,1,0,control,FTF,controlFTF,prod3,12,a_pre,6,15.7,25,15,41,6
42,park,1,0,1,0,1,0,control,FTF,controlFTF,prod1,1,post1,6,15.7,25,15,41,6
42,harvest,1,0,1,0,1,0,control,FTF,controlFTF,prod1,2,post1,6,15.7,25,15,41,6
42,put,1,0,1,0,1,0,control,FTF,controlFTF,prod1,6,post1,6,15.7,25,15,41,6
42,receive,1,0,1,0,1,0,control,FTF,controlFTF,prod1,9,post1,6,15.7,25,15,41,6
42,hang,1,0,1,0,1,0,control,FTF,controlFTF,prod1,10,post1,6,15.7,25,15,41,6
42,take,1,0,1,0,1,0,control,FTF,controlFTF,prod1,11,post1,6,15.7,25,15,41,6
42,cook,1,0,1,0,1,0,control,FTF,controlFTF,prod1,12,post1,6,15.7,25,15,41,6
42,set,1,0,1,0,1,0,control,FTF,controlFTF,prod2,1,post2,6,15.7,25,15,41,6
42,store,1,0,1,0,1,0,control,FTF,controlFTF,prod2,8,post2,6,15.7,25,15,41,6
42,boil,1,0,1,0,1,0,control,FTF,controlFTF,prod2,9,post2,6,15.7,25,15,41,6
42,vacuum,1,0,1,0,1,0,control,FTF,controlFTF,prod2,10,post2,6,15.7,25,15,41,6
42,scrub,1,0,1,0,1,0,control,FTF,controlFTF,prod2,11,post2,6,15.7,25,15,41,6
42,drink,1,0,1,0,1,0,control,FTF,controlFTF,prod2,12,post2,6,15.7,25,15,41,6
43,set,1,0,1,0,1,0,control,CMC,controlCMC,prod2,1,a_pre,9,30.85,28,45,73,12
43,select,1,0,1,0,1,0,control,CMC,controlCMC,prod2,2,a_pre,9,30.85,28,45,73,12
45,park,1,0,1,0,1,0,control,CMC,controlCMC,prod1,1,a_pre,6,11.87,30,32,64,6
45,harvest,1,0,1,0,1,0,control,CMC,controlCMC,prod1,2,a_pre,6,11.87,30,32,64,6
45,cover,1,0,1,0,1,0,control,CMC,controlCMC,prod1,3,a_pre,6,11.87,30,32,64,6
45,shave,1,0,1,0,1,0,control,CMC,controlCMC,prod1,4,a_pre,6,11.87,30,32,64,6
45,lose,1,0,1,0,1,0,control,CMC,controlCMC,prod1,5,a_pre,6,11.87,30,32,64,6
45,put,1,0,1,0,1,0,control,CMC,controlCMC,prod1,6,a_pre,6,11.87,30,32,64,6
45,learn,1,0,1,0,1,0,control,CMC,controlCMC,prod1,7,a_pre,6,11.87,30,32,64,6
45,receive,1,0,1,0,1,0,control,CMC,controlCMC,prod1,9,a_pre,6,11.87,30,32,64,6
45,hang,1,0,1,0,1,0,control,CMC,controlCMC,prod1,10,a_pre,6,11.87,30,32,64,6
45,take,1,0,1,0,1,0,control,CMC,controlCMC,prod1,11,a_pre,6,11.87,30,32,64,6
45,cook,1,0,1,0,1,0,control,CMC,controlCMC,prod1,12,a_pre,6,11.87,30,32,64,6
45,set,1,0,1,0,1,0,control,CMC,controlCMC,prod2,1,post1,6,11.87,30,32,64,6
45,select,1,0,1,0,1,0,control,CMC,controlCMC,prod2,2,post1,6,11.87,30,32,64,6
45,mount,1,0,1,0,1,0,control,CMC,controlCMC,prod2,3,post1,6,11.87,30,32,64,6
45,store,1,0,1,0,1,0,control,CMC,controlCMC,prod2,8,post1,6,11.87,30,32,64,6
45,boil,1,0,1,0,1,0,control,CMC,controlCMC,prod2,9,post1,6,11.87,30,32,64,6
45,eat,1,0,1,0,1,0,control,CMC,controlCMC,prod3,1,post2,6,11.87,30,32,64,6
45,record,1,0,1,0,1,0,control,CMC,controlCMC,prod3,2,post2,6,11.87,30,32,64,6
45,organize,1,0,1,0,1,0,control,CMC,controlCMC,prod3,3,post2,6,11.87,30,32,64,6
45,display,1,0,1,0,1,0,control,CMC,controlCMC,prod3,4,post2,6,11.87,30,32,64,6
45,wash,1,0,1,0,1,0,control,CMC,controlCMC,prod3,5,post2,6,11.87,30,32,64,6
45,pump,1,0,1,0,1,0,control,CMC,controlCMC,prod3,6,post2,6,11.87,30,32,64,6
45,perform,1,0,1,0,1,0,control,CMC,controlCMC,prod3,7,post2,6,11.87,30,32,64,6
45,stack,1,0,1,0,1,0,control,CMC,controlCMC,prod3,8,post2,6,11.87,30,32,64,6
45,measure,1,0,1,0,1,0,control,CMC,controlCMC,prod3,9,post2,6,11.87,30,32,64,6
45,pour,1,0,1,0,1,0,control,CMC,controlCMC,prod3,10,post2,6,11.87,30,32,64,6
45,have,1,0,1,0,1,0,control,CMC,controlCMC,prod3,11,post2,6,11.87,30,32,64,6
45,wipe,1,0,1,0,1,0,control,CMC,controlCMC,prod3,12,post2,6,11.87,30,32,64,6
46,set,1,0,1,0,1,0,control,FTF,controlFTF,prod2,1,a_pre,6,26.93,25,26,64,6
46,select,1,0,1,0,1,0,control,FTF,controlFTF,prod2,2,a_pre,6,26.93,25,26,64,6
46,mount,1,0,1,0,1,0,control,FTF,controlFTF,prod2,3,a_pre,6,26.93,25,26,64,6
46,hear,1,0,1,0,1,0,control,FTF,controlFTF,prod2,5,a_pre,6,26.93,25,26,64,6
46,store,1,0,1,0,1,0,control,FTF,controlFTF,prod2,8,a_pre,6,26.93,25,26,64,6
46,boil,1,0,1,0,1,0,control,FTF,controlFTF,prod2,9,a_pre,6,26.93,25,26,64,6
46,vacuum,1,0,1,0,1,0,control,FTF,controlFTF,prod2,10,a_pre,6,26.93,25,26,64,6
46,scrub,1,0,1,0,1,0,control,FTF,controlFTF,prod2,11,a_pre,6,26.93,25,26,64,6
46,drink,1,0,1,0,1,0,control,FTF,controlFTF,prod2,12,a_pre,6,26.93,25,26,64,6
46,eat,1,0,1,0,1,0,control,FTF,controlFTF,prod3,1,post1,6,26.93,25,26,64,6
46,record,1,0,1,0,1,0,control,FTF,controlFTF,prod3,2,post1,6,26.93,25,26,64,6
46,organize,1,0,1,0,1,0,control,FTF,controlFTF,prod3,3,post1,6,26.93,25,26,64,6
46,display,1,0,1,0,1,0,control,FTF,controlFTF,prod3,4,post1,6,26.93,25,26,64,6
46,wash,1,0,1,0,1,0,control,FTF,controlFTF,prod3,5,post1,6,26.93,25,26,64,6
46,pump,1,0,1,0,1,0,control,FTF,controlFTF,prod3,6,post1,6,26.93,25,26,64,6
46,perform,1,0,1,0,1,0,control,FTF,controlFTF,prod3,7,post1,6,26.93,25,26,64,6
46,stack,1,0,1,0,1,0,control,FTF,controlFTF,prod3,8,post1,6,26.93,25,26,64,6
46,measure,1,0,1,0,1,0,control,FTF,controlFTF,prod3,9,post1,6,26.93,25,26,64,6
46,pour,1,0,1,0,1,0,control,FTF,controlFTF,prod3,10,post1,6,26.93,25,26,64,6
46,have,1,0,1,0,1,0,control,FTF,controlFTF,prod3,11,post1,6,26.93,25,26,64,6
46,wipe,1,0,1,0,1,0,control,FTF,controlFTF,prod3,12,post1,6,26.93,25,26,64,6
46,park,1,0,1,0,1,0,control,FTF,controlFTF,prod1,1,post2,6,26.93,25,26,64,6
46,cover,1,0,1,0,1,0,control,FTF,controlFTF,prod1,3,post2,6,26.93,25,26,64,6
46,shave,1,0,1,0,1,0,control,FTF,controlFTF,prod1,4,post2,6,26.93,25,26,64,6
46,lose,1,0,1,0,1,0,control,FTF,controlFTF,prod1,5,post2,6,26.93,25,26,64,6
46,put,1,0,1,0,1,0,control,FTF,controlFTF,prod1,6,post2,6,26.93,25,26,64,6
46,learn,1,0,1,0,1,0,control,FTF,controlFTF,prod1,7,post2,6,26.93,25,26,64,6
46,change,1,0,1,0,1,0,control,FTF,controlFTF,prod1,8,post2,6,26.93,25,26,64,6
46,receive,1,0,1,0,1,0,control,FTF,controlFTF,prod1,9,post2,6,26.93,25,26,64,6
46,hang,1,0,1,0,1,0,control,FTF,controlFTF,prod1,10,post2,6,26.93,25,26,64,6
46,take,1,0,1,0,1,0,control,FTF,controlFTF,prod1,11,post2,6,26.93,25,26,64,6
46,cook,1,0,1,0,1,0,control,FTF,controlFTF,prod1,12,post2,6,26.93,25,26,64,6
47,set,1,0,1,0,1,0,control,CMC,controlCMC,prod2,1,a_pre,4,30.44,23,39,62,4
47,select,1,0,1,0,1,0,control,CMC,controlCMC,prod2,2,a_pre,4,30.44,23,39,62,4
47,boil,1,0,1,0,1,0,control,CMC,controlCMC,prod2,9,a_pre,4,30.44,23,39,62,4
47,vacuum,1,0,1,0,1,0,control,CMC,controlCMC,prod2,10,a_pre,4,30.44,23,39,62,4
47,scrub,1,0,1,0,1,0,control,CMC,controlCMC,prod2,11,a_pre,4,30.44,23,39,62,4
47,drink,1,0,1,0,1,0,control,CMC,controlCMC,prod2,12,a_pre,4,30.44,23,39,62,4
